time	Temp	HeatFlow
404.5	304.64	-5.8024
405.5	305.22	-5.8984
406.5	305.78	-5.9925
407.5	306.36	-6.0868
408.5	306.93	-6.1821
409.5	307.51	-6.2787
410.5	308.08	-6.3784
411.5	308.65	-6.4803
412.5	309.22	-6.5812
413.5	309.80	-6.6865
414.5	310.37	-6.7928
415.5	310.94	-6.9004
416.5	311.51	-7.0080
417.5	312.08	-7.1169
418.5	312.65	-7.2299
419.5	313.22	-7.3472
420.5	313.80	-7.4689
421.5	314.37	-7.5937
422.5	314.94	-7.7228
423.5	315.51	-7.8551
424.5	316.08	-7.9897
425.5	316.66	-8.1276
426.5	317.23	-8.2698
427.5	317.80	-8.4172
428.5	318.36	-8.5679
429.5	318.93	-8.7220
430.5	319.49	-8.8803
431.5	320.06	-9.0409
432.5	320.63	-9.2070
433.5	321.20	-9.3784
434.5	321.77	-9.5563
435.5	322.33	-9.7375
436.5	322.89	-9.9219
437.5	323.45	-10.111
438.5	324.01	-10.303
439.5	324.57	-10.499
440.5	325.13	-10.701
441.5	325.68	-10.904
442.5	326.24	-11.114
443.5	326.80	-11.329
444.5	327.35	-11.548
445.5	327.90	-11.772
446.5	328.46	-12.001
447.5	329.01	-12.236
448.5	329.57	-12.476
449.5	330.12	-12.722
450.5	330.68	-12.973
451.5	331.23	-13.228
452.5	331.79	-13.488
453.5	332.33	-13.751
454.5	332.88	-14.018
455.5	333.43	-14.291
456.5	333.98	-14.571
457.5	334.52	-14.852
458.5	335.08	-15.136
459.5	335.62	-15.423
460.5	336.17	-15.705
461.5	336.73	-15.981
462.5	337.27	-16.248
463.5	337.83	-16.497
464.5	338.39	-16.720
465.5	338.95	-16.903
466.5	339.51	-17.024
467.5	340.09	-17.038
468.5	340.68	-16.880
469.5	341.31	-16.464
470.5	341.97	-15.740
471.5	342.66	-14.728
472.5	343.39	-13.485
473.5	344.13	-12.066
474.5	344.89	-10.572
475.5	345.65	-9.1497
476.5	346.39	-7.8896
477.5	347.12	-6.8019
478.5	347.83	-5.8732
479.5	348.52	-5.0762
480.5	349.20	-4.3956
481.5	349.87	-3.8173
482.5	350.53	-3.3212
483.5	351.18	-2.8987
484.5	351.83	-2.5392
485.5	352.46	-2.2319
486.5	353.10	-1.9695
487.5	353.73	-1.7422
488.5	354.34	-1.5491
489.5	354.96	-1.3848
490.5	355.57	-1.2440
491.5	356.18	-1.1234
492.5	356.79	-1.0221
493.5	357.39	-0.9389
494.5	358.00	-0.8674
495.5	358.60	-0.8055
496.5	359.21	-0.7522
497.5	359.81	-0.7073
498.5	360.41	-0.6700
499.5	361.01	-0.6380
500.5	361.61	-0.6113
501.5	362.22	-0.5879
502.5	362.81	-0.5676
503.5	363.42	-0.5505
504.5	364.01	-0.5366
505.5	364.61	-0.5260
506.5	365.21	-0.5153
507.5	365.81	-0.5078
508.5	366.40	-0.5025
509.5	366.98	-0.4972
510.5	367.58	-0.4908
511.5	368.18	-0.4854
512.5	368.77	-0.4801
513.5	369.37	-0.4748
514.5	369.96	-0.4694
515.5	370.55	-0.4662
516.5	371.15	-0.4630
517.5	371.74	-0.4598
518.5	372.33	-0.4588
519.5	372.93	-0.4577
520.5	373.52	-0.4566
521.5	374.11	-0.4545
522.5	374.71	-0.4534
523.5	375.30	-0.4534
524.5	375.89	-0.4502
525.5	376.48	-0.4470
526.5	377.07	-0.4460
527.5	377.67	-0.4460
528.5	378.26	-0.4470
529.5	378.85	-0.4492
530.5	379.44	-0.4513
531.5	380.03	-0.4513
532.5	380.62	-0.4513
533.5	381.22	-0.4513
534.5	381.81	-0.4513
535.5	382.41	-0.4534
536.5	383.00	-0.4556
537.5	383.59	-0.4598
538.5	384.19	-0.4673
539.5	384.79	-0.4748
540.5	385.39	-0.4801
541.5	385.99	-0.4833
542.5	386.58	-0.4844
543.5	387.18	-0.4854
544.5	387.78	-0.4876
545.5	388.38	-0.4876
546.5	388.98	-0.4865
547.5	389.57	-0.4844
548.5	390.17	-0.4844
549.5	390.77	-0.4854
550.5	391.36	-0.4833
551.5	391.95	-0.4801
552.5	392.55	-0.4790
553.5	393.14	-0.4790
554.5	393.74	-0.4790
555.5	394.33	-0.4801
556.5	394.92	-0.4801
557.5	395.52	-0.4801
558.5	396.11	-0.4822
559.5	396.71	-0.4844
560.5	397.30	-0.4854
561.5	397.89	-0.4865
562.5	398.49	-0.4876
563.5	399.08	-0.4886
564.5	399.68	-0.4876
565.5	400.27	-0.4865
566.5	400.86	-0.4876
567.5	401.46	-0.4886
568.5	402.05	-0.4876
569.5	402.64	-0.4865
570.5	403.24	-0.4854
571.5	403.83	-0.4865
572.5	404.42	-0.4865
573.5	405.01	-0.4886
574.5	405.60	-0.4908
575.5	406.19	-0.4929
576.5	406.79	-0.4940
577.5	407.38	-0.4918
578.5	407.98	-0.4918
579.5	408.57	-0.4918
580.5	409.17	-0.4918
581.5	409.76	-0.4929
582.5	410.36	-0.4929
583.5	410.95	-0.4929
584.5	411.54	-0.4929
585.5	412.13	-0.4961
586.5	412.73	-0.4982
587.5	413.32	-0.4993
588.5	413.91	-0.4993
589.5	414.50	-0.5014
590.5	415.10	-0.5025
591.5	415.70	-0.5025
592.5	416.28	-0.5014
593.5	416.87	-0.5025
594.5	417.48	-0.5036
595.5	418.07	-0.5046
596.5	418.67	-0.5036
597.5	419.26	-0.5036
598.5	419.86	-0.5057
599.5	420.45	-0.5078
600.5	421.05	-0.5068
601.5	421.64	-0.5057
602.5	422.24	-0.5068
603.5	422.83	-0.5089
604.5	423.43	-0.5100
605.5	424.02	-0.5110
606.5	424.62	-0.5100
607.5	425.22	-0.5110
608.5	425.82	-0.5132
609.5	426.42	-0.5132
610.5	427.01	-0.5153
611.5	427.60	-0.5164
612.5	428.20	-0.5185
613.5	428.80	-0.5185
614.5	429.40	-0.5185
615.5	429.99	-0.5174
616.5	430.58	-0.5142
617.5	431.18	-0.5110
618.5	431.77	-0.5089
619.5	432.36	-0.5068
620.5	432.96	-0.5100
621.5	433.56	-0.5132
622.5	434.15	-0.5164
623.5	434.75	-0.5206
624.5	435.36	-0.5238
625.5	435.95	-0.5260
626.5	436.55	-0.5270
627.5	437.14	-0.5292
628.5	437.74	-0.5302
629.5	438.34	-0.5292
630.5	438.94	-0.5281
631.5	439.53	-0.5281
632.5	440.13	-0.5270
633.5	440.72	-0.5270
634.5	441.32	-0.5260
635.5	441.91	-0.5249
636.5	442.51	-0.5270
637.5	443.11	-0.5281
638.5	443.70	-0.5292
639.5	444.29	-0.5302
640.5	444.89	-0.5302
641.5	445.49	-0.5313
642.5	446.08	-0.5313
643.5	446.67	-0.5302
644.5	447.27	-0.5313
645.5	447.87	-0.5334
646.5	448.46	-0.5345
647.5	449.06	-0.5356
648.5	449.65	-0.5334
649.5	450.25	-0.5324
650.5	450.85	-0.5334
651.5	451.44	-0.5334
652.5	452.04	-0.5345
653.5	452.64	-0.5334
654	452.93	-0.5334
