time	Temp	HeatFlow
147	144.14	-0.9969
148	144.69	-1.0088
149	145.24	-1.0206
150	145.80	-1.0334
151	146.35	-1.0452
152	146.91	-1.0562
153	147.46	-1.0654
154	148.02	-1.0755
155	148.58	-1.0874
156	149.13	-1.0975
157	149.68	-1.1040
158	150.23	-1.1115
159	150.79	-1.1216
160	151.34	-1.1326
161	151.90	-1.1455
162	152.45	-1.1574
163	153.00	-1.1675
164	153.56	-1.1768
165	154.12	-1.1861
166	154.67	-1.1954
167	155.23	-1.2046
168	155.79	-1.2157
169	156.34	-1.2286
170	156.90	-1.2406
171	157.45	-1.2526
172	158.01	-1.2637
173	158.57	-1.2740
174	159.13	-1.2842
175	159.69	-1.2954
176	160.24	-1.3065
177	160.80	-1.3186
178	161.37	-1.3324
179	161.92	-1.3445
180	162.48	-1.3575
181	163.04	-1.3696
182	163.61	-1.3817
183	164.18	-1.3938
184	164.74	-1.4050
185	165.30	-1.4163
186	165.87	-1.4266
187	166.43	-1.4370
188	166.99	-1.4455
189	167.55	-1.4559
190	168.11	-1.4653
191	168.67	-1.4730
192	169.24	-1.4825
193	169.80	-1.4910
194	170.36	-1.4996
195	170.92	-1.5091
196	171.48	-1.5186
197	172.04	-1.5282
198	172.60	-1.5377
199	173.16	-1.5481
200	173.72	-1.5604
201	174.28	-1.5708
202	174.84	-1.5813
203	175.40	-1.5918
204	175.96	-1.6023
205	176.52	-1.6137
206	177.09	-1.6251
207	177.65	-1.6365
208	178.21	-1.6488
209	178.77	-1.6621
210	179.33	-1.6726
211	179.90	-1.6832
212	180.46	-1.6956
213	181.02	-1.7089
214	181.59	-1.7204
215	182.15	-1.7319
216	182.72	-1.7443
217	183.28	-1.7586
218	183.85	-1.7719
219	184.42	-1.7835
220	184.98	-1.7950
221	185.55	-1.8066
222	186.12	-1.8164
223	186.68	-1.8261
224	187.25	-1.8359
225	187.82	-1.8457
226	188.39	-1.8582
227	188.95	-1.8690
228	189.52	-1.8824
229	190.08	-1.8977
230	190.65	-1.9122
231	191.23	-1.9239
232	191.79	-1.9346
233	192.36	-1.9454
234	192.93	-1.9581
235	193.50	-1.9716
236	194.07	-1.9852
237	194.64	-1.9988
238	195.22	-2.0133
239	195.79	-2.0269
240	196.36	-2.0406
241	196.93	-2.0542
242	197.50	-2.0669
243	198.08	-2.0816
244	198.65	-2.0971
245	199.23	-2.1126
246	199.80	-2.1273
247	200.38	-2.1438
248	200.96	-2.1594
249	201.53	-2.1740
250	202.11	-2.1888
251	202.69	-2.2026
252	203.27	-2.2164
253	203.85	-2.2311
254	204.42	-2.2459
255	205.00	-2.2607
256	205.58	-2.2745
257	206.15	-2.2875
258	206.73	-2.3014
259	207.30	-2.3153
260	207.88	-2.3311
261	208.45	-2.3468
262	209.03	-2.3617
263	209.61	-2.3757
264	210.19	-2.3897
265	210.76	-2.4028
266	211.33	-2.4103
267	211.90	-2.4131
268	212.47	-2.4318
269	213.03	-2.5249
270	213.57	-2.7390
271	214.11	-3.0900
272	214.62	-3.6014
273	215.12	-4.2753
274	215.60	-5.0781
275	216.06	-5.9821
276	216.50	-6.9771
277	216.93	-8.0511
278	217.34	-9.1956
279	217.75	-10.407
280	218.14	-11.684
281	218.53	-13.028
282	218.91	-14.430
283	219.27	-15.881
284	219.62	-17.369
285	219.97	-18.887
286	220.33	-20.431
287	220.67	-21.999
288	221.01	-23.582
289	221.35	-25.170
290	221.69	-26.769
291	222.02	-28.379
292	222.35	-29.991
293	222.68	-31.518
294	223.06	-32.746
295	223.53	-33.151
296	224.20	-31.970
297	225.06	-29.481
298	225.98	-26.726
299	226.89	-24.178
300	227.78	-21.932
301	228.63	-19.973
302	229.45	-18.266
303	230.25	-16.778
304	231.02	-15.478
305	231.79	-14.338
306	232.52	-13.339
307	233.25	-12.458
308	233.97	-11.682
309	234.67	-10.996
310	235.36	-10.388
311	236.04	-9.8509
312	236.71	-9.3742
313	237.37	-8.9527
314	238.03	-8.5811
315	238.68	-8.2546
316	239.33	-7.9686
317	239.97	-7.7174
318	240.60	-7.4972
319	241.23	-7.3063
320	241.85	-7.1417
321	242.48	-6.9990
322	243.10	-6.8780
323	243.72	-6.7701
324	244.33	-6.6755
325	244.94	-6.5951
326	245.56	-6.5271
327	246.16	-6.4714
328	246.77	-6.4261
329	247.38	-6.3885
330	247.98	-6.3613
331	248.58	-6.3418
332	249.18	-6.3280
333	249.78	-6.3180
334	250.38	-6.3137
335	250.98	-6.3153
336	251.58	-6.3187
337	252.17	-6.3250
338	252.76	-6.3332
339	253.34	-6.3472
340	253.93	-6.3641
341	254.52	-6.3820
342	255.10	-6.3970
343	255.68	-6.4072
344	256.26	-6.4136
345	256.85	-6.4200
346	257.43	-6.4245
347	258.02	-6.4261
348	258.60	-6.4209
349	259.18	-6.4051
350	259.77	-6.3835
351	260.35	-6.3551
352	260.94	-6.3189
353	261.54	-6.2750
354	262.13	-6.2214
355	262.72	-6.1599
356	263.32	-6.0887
357	263.92	-6.0087
358	264.52	-5.9198
359	265.11	-5.7958
360	265.71	-5.6523
361	266.31	-5.5309
362	266.91	-5.4153
363	267.52	-5.2938
364	268.12	-5.1613
365	268.73	-5.0142
366	269.34	-4.8492
367	269.95	-4.6655
368	270.57	-4.4640
369	271.19	-4.2408
370	271.81	-4.0026
371	272.43	-3.7563
372	273.05	-3.5097
373	273.67	-3.2687
374	274.30	-3.0352
375	274.92	-2.8093
376	275.54	-2.5969
377	276.16	-2.3979
378	276.77	-2.2135
379	277.39	-2.0485
380	278.00	-1.9020
381	278.61	-1.7741
382	279.21	-1.6628
383	279.82	-1.5691
384	280.43	-1.4881
385	281.03	-1.4189
386	281.63	-1.3594
387	282.22	-1.3078
388	282.82	-1.2631
389	283.42	-1.2253
390	284.01	-1.1933
391	284.60	-1.1653
392	285.19	-1.1412
393	285.78	-1.1211
394	286.37	-1.1029
395	286.96	-1.0867
396	287.55	-1.0714
397	288.13	-1.0582
398	288.72	-1.0489
399	289.31	-1.0405
400	289.89	-1.0332
401	290.48	-1.0269
402	291.07	-1.0235
403	291.65	-1.0212
404	292.24	-1.0188
405	292.83	-1.0165
406	293.42	-1.0141
407	294.00	-1.0117
408	294.59	-1.0104
409	295.18	-1.0090
410	295.76	-1.0086
411	296.35	-1.0073
412	296.93	-1.0059
413	297.52	-1.0056
414	298.11	-1.0052
415	298.69	-1.0038
416	299.28	-1.0045
416.25	299.57	-1.0048
